Sample Number,PH,Hardness,Conductivity,Trihalomethanes,Turbidity,Original Potability,Potable by WHO Standards,TestOrTrain,SVM Potability,SVM Test Score,Test/Train for LogReg,Logistic Regression Potability,LogReg Test Score,Test/Train for RanFor,Random Forrest Probability,RanFor Test Score
1252,6.75,154.33,330.08,69.94,3.49,True,True,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
1253,8.55,236.86,423.11,80.93,3.04,True,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
1254,7.28,165.8,475.65,83.4,6.08,True,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
1255,7.49,216.38,501.35,52.95,3.75,True,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
1256,5.23,127.12,475.33,79.42,5.14,True,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
1257,6.42,180.29,473.06,57.6,3.14,True,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
1258,7.67,205.6,407.72,83.24,4.59,True,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
1259,7.13,191.4,419.3,78.47,4.51,True,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
1260,6.5,159.18,359.97,63.51,3.75,True,True,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
1261,7.1,221.51,442.54,78.12,4.79,True,False,Train,True,0.6705298013245033,Train,True,0.6705298013245033,Train,True,0.6705298013245033
1262,6.99,197.69,303.6,70.86,3.85,False,True,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
1263,8.3,222.44,374.12,93.45,4.17,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1264,3.85,211.76,371.27,35.78,3.14,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
1265,5.69,241.22,498.28,70.73,2.99,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
1266,7.3,177.66,478.47,55.18,2.77,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1267,7.03,201.0,371.62,89.19,4.42,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
1268,5.29,234.27,570.98,44.68,3.52,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
1269,9.25,184.44,436.49,44.79,4.0,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1270,6.74,196.83,500.14,31.78,3.5,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1271,7.45,179.15,364.13,49.05,2.95,False,True,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
1272,10.15,242.15,348.48,73.0,4.48,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1273,14.0,235.68,460.75,72.86,3.17,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
1274,5.84,194.62,622.96,93.07,4.24,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1275,8.11,236.49,496.99,58.31,2.65,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
1276,5.59,143.51,437.12,52.42,4.15,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
1277,5.9,196.27,324.05,77.16,3.82,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
1278,10.28,249.32,468.87,67.62,2.84,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1279,9.58,205.75,333.07,68.91,3.42,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1280,7.09,139.91,528.27,68.65,3.63,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1281,7.74,208.92,397.06,73.18,5.02,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
1282,7.25,223.7,306.78,77.2,4.36,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1283,6.89,185.74,394.44,86.63,4.1,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
1284,6.05,230.59,333.53,55.3,2.22,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1285,11.57,192.92,463.44,81.5,3.76,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1286,10.16,194.3,279.17,63.06,2.94,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1287,4.89,184.55,338.68,91.01,3.59,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1288,9.03,156.27,342.75,62.5,3.63,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1289,9.91,160.1,541.22,46.08,5.55,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
1290,4.23,207.67,488.46,65.31,3.73,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
1291,3.91,152.82,342.41,75.2,3.2,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1292,7.38,148.3,316.58,58.86,5.34,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
1293,8.52,141.81,387.09,69.58,4.34,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
1294,6.52,183.23,495.42,58.66,3.27,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1295,7.91,190.43,294.18,82.42,3.89,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1296,6.59,211.17,504.91,68.98,4.1,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1297,4.3,218.32,424.21,70.05,4.59,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1298,8.58,215.14,359.83,79.46,4.0,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
1299,8.88,145.28,286.89,42.29,4.71,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
1300,10.5,143.77,491.22,75.64,4.68,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
1301,6.95,214.17,318.88,15.68,4.93,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1302,8.11,213.03,517.49,59.86,2.77,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1303,4.91,161.24,535.22,71.44,4.2,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1304,5.1,197.14,424.67,51.22,4.33,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1305,6.09,208.91,459.02,31.01,4.52,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
1306,10.03,213.65,362.26,68.02,2.9,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1307,8.98,213.09,473.15,66.09,4.66,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1308,6.73,229.13,443.96,76.27,4.19,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
1309,7.19,228.41,294.92,50.75,4.1,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1310,7.13,173.69,295.39,88.79,3.4,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1311,5.63,203.73,708.23,69.2,3.51,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
1312,7.96,244.4,433.91,67.68,3.96,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
1313,7.67,163.35,431.87,89.09,4.62,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1314,7.27,229.09,518.61,67.1,4.0,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1315,3.69,202.51,543.69,65.21,3.85,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
1316,7.69,220.82,564.53,77.02,4.52,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1317,8.16,236.34,511.59,80.69,4.47,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1318,7.19,184.16,472.27,61.96,3.78,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1319,8.76,197.22,518.39,35.79,3.53,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1320,9.97,237.02,379.14,86.19,3.64,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1321,5.84,157.88,550.14,52.25,5.05,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1322,4.98,220.95,373.62,45.95,4.48,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
1323,5.42,185.9,332.05,67.33,5.22,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1324,4.84,241.14,355.28,75.4,4.58,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1325,7.9,217.77,548.16,65.18,3.14,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1326,8.66,206.92,329.71,63.77,3.69,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
1327,4.16,181.74,399.29,46.64,4.17,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1328,8.52,212.3,341.74,60.73,2.17,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1329,10.0,215.11,373.94,77.87,2.66,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1330,7.04,204.92,365.85,59.91,4.24,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1331,2.8,186.12,447.59,87.7,3.49,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1332,8.18,178.08,353.51,74.3,3.85,False,True,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
1333,6.87,216.74,553.62,86.38,3.96,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
1334,7.27,195.12,418.37,81.24,4.27,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1335,8.03,169.33,350.58,68.0,3.74,False,True,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1336,7.88,170.19,517.58,68.91,4.07,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1337,5.19,171.24,501.56,54.47,4.88,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1338,6.54,197.43,452.19,77.73,5.14,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1339,5.92,195.74,367.85,90.39,4.51,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1340,8.14,184.23,400.61,37.79,4.2,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
1341,6.49,205.15,482.6,89.48,4.91,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1342,6.98,205.56,532.34,72.57,5.33,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1343,5.49,134.56,418.64,57.78,3.99,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1344,2.56,147.49,406.37,83.28,2.82,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1345,7.31,199.81,486.98,70.14,5.12,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1346,8.55,191.71,518.94,58.06,3.56,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1347,8.03,204.78,515.58,70.55,3.92,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
1348,8.62,228.76,383.53,41.28,4.58,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1349,9.47,169.21,449.72,74.33,3.16,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1350,6.79,227.23,360.76,40.29,4.82,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1351,5.05,191.72,373.74,91.85,3.93,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1352,6.25,199.1,478.75,84.8,4.76,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1353,8.14,221.75,556.66,59.51,4.7,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1354,6.85,158.08,473.64,62.7,4.59,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
1355,8.8,225.9,446.99,42.8,3.77,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
1356,8.38,156.95,364.79,62.86,3.59,False,True,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1357,6.48,215.72,315.08,46.17,4.04,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
1358,9.89,128.59,480.67,65.33,4.62,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
1359,4.81,186.16,577.49,73.15,3.6,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1360,10.58,278.04,334.21,65.2,3.05,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
1361,7.82,208.64,502.79,60.39,3.84,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1362,7.99,191.94,431.51,77.93,3.65,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1363,9.67,130.61,411.88,76.16,3.9,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
1364,5.57,189.7,331.33,66.19,4.37,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1365,7.61,208.82,470.74,35.37,4.69,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1366,7.1,243.41,341.44,45.63,3.07,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1367,5.15,185.34,449.92,49.34,3.84,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1368,7.3,205.72,529.62,41.03,3.94,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1369,6.1,241.18,363.63,60.92,4.13,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1370,6.0,186.88,444.89,65.95,4.04,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1371,7.89,207.82,499.36,97.63,5.43,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1372,10.39,262.74,473.31,65.32,5.77,False,False,Test,False,0.6705298013245033,Test,False,0.6705298013245033,Test,False,0.6705298013245033
1373,7.35,202.17,600.3,89.08,4.3,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1374,6.38,266.02,358.19,59.94,4.53,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1375,7.79,192.18,327.38,52.42,1.96,False,True,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1376,6.01,205.48,371.4,73.02,2.69,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1377,5.57,229.17,409.07,63.76,3.6,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1378,9.04,199.32,288.51,73.06,5.66,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
1379,6.98,205.94,441.77,77.98,4.93,False,False,Train,False,0.6705298013245033,Train,False,0.6705298013245033,Train,False,0.6705298013245033
