ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability,SampleNumber,ph_rank,Hardness_rank,Solids_rank,Chloramines_rank,Sulfate_rank,Conductivity_rank,Organic_carbon_rank,Trihalomethanes_rank,Turbidity_rank,Average_Rank,Average_Rank_2,Hardness_Safe,ph_safe,Solids_safe,Chloramines_safe,Sulfate_safe,Conductivity_safe,Organic_carbon_safe,Trihalomethanes_safe,Turbidity_safe,Hardness_Safe_qty,ph_safe_qty,Solids_safe_qty,Chloramines_safe_qty,Sulfate_safe_qty,Conductivity_safe_qty,Organic_carbon_safe_qty,Trihalomethanes_safe_qty,Turbidity_safe_qty,Hardness_Safe_pct,ph_safe_pct,Solids_safe_pct,Chloramines_safe_pct,Sulfate_safe_pct,Conductivity_safe_pct,Organic_carbon_safe_pct,Trihalomethanes_safe_pct,Turbidity_safe_pct
5.09,251.31,30245.96,6.72,267.03,271.63,14.88,70.78,4.55,0,3082,274.0,251.31,2716,1295,129.0,39,1881,1894.0,2520,1450.0,1869,False,False,False,False,False,True,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
6.85,177.83,16515.67,6.15,308.9,543.0,12.63,60.9,4.71,0,1467,1227.0,177.83,946,833,642.0,2998,1031,1105.0,2717,1450.0,1870,True,True,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
6.97,205.98,19207.31,7.29,283.48,459.18,17.92,50.88,3.03,0,1385,1341.0,205.98,1358,1774,256.0,2159,2819,510.0,387,1450.0,1871,False,True,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
5.95,151.69,12356.91,7.89,342.03,471.12,15.73,57.68,3.79,1,2720,621.0,151.69,393,2301,1497.0,2302,2192,870.0,1364,1451.0,1872,True,False,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
4.53,169.74,30301.86,7.07,413.1,385.66,17.06,70.29,3.19,1,2795,144.0,169.74,2722,1589,2412.0,1094,2601,1857.0,532,1451.0,1875,True,False,False,False,False,True,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
6.64,194.05,20339.02,6.03,307.95,412.58,15.89,57.64,4.52,1,1216,1074.0,194.05,1556,743,630.0,1490,2243,869.0,2485,1452.0,1877,True,True,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
6.01,205.48,23268.24,9.04,283.34,371.4,16.86,73.02,2.69,0,2243,653.0,205.48,1976,2923,254.0,896,2547,2048.0,165,1452.0,1878,False,False,False,False,False,True,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
8.55,217.8,39030.6,6.99,373.75,340.57,19.08,53.86,2.94,0,1825,2323.0,217.8,3130,1517,2096.0,496,3039,661.0,315,1452.0,1879,False,False,False,False,False,True,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
8.29,211.22,20008.13,8.77,275.77,475.91,12.61,66.61,3.42,1,292,2214.0,211.22,1491,2810,181.0,2382,1025,1556.0,797,1453.0,1880,False,True,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
4.86,222.4,15668.27,7.9,320.39,417.8,15.53,84.23,3.97,1,3209,206.0,222.4,820,2309,909.0,1575,2130,2711.0,1660,1453.0,1881,False,False,False,False,False,False,False,False,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
7.12,160.96,32528.12,5.09,292.29,440.32,10.01,61.68,5.35,1,1601,1450.0,160.96,2873,304,350.0,1918,310,1169.0,3151,1453.0,1882,True,True,False,False,False,False,False,True,False,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
9.47,169.21,33365.32,8.46,315.96,449.72,10.4,74.33,3.16,0,2197,2590.0,169.21,2933,2680,787.0,2063,374,2139.0,498,1453.0,1884,True,False,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
6.35,97.28,19743.15,3.4,305.43,502.92,15.09,86.55,4.53,1,1542,865.0,97.28,1443,46,581.0,2685,1963,2805.0,2489,1454.0,1887,True,False,False,True,False,False,False,False,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
8.76,219.92,33364.92,5.69,324.04,443.55,17.76,79.75,2.89,0,2483,2400.0,219.92,2932,547,1015.0,1965,2788,2494.0,273,1454.0,1888,False,False,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
8.39,224.35,23961.5,4.72,337.41,476.58,17.21,64.98,3.71,0,2556,2264.0,224.35,2057,201,1372.0,2388,2644,1437.0,1218,1455.0,1890,False,True,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
6.66,182.39,16828.88,7.07,355.9,434.66,16.62,69.41,3.97,1,2844,1098.0,182.39,994,1585,1793.0,1827,2479,1793.0,1665,1455.0,1891,True,True,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
4.31,191.12,12770.83,8.23,284.95,499.85,13.5,76.44,3.92,0,1710,120.0,191.12,431,2533,274.0,2657,1340,2279.0,1590,1457.0,1894,True,False,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
3.94,163.17,25911.32,4.14,371.97,487.99,17.75,63.61,3.48,1,792,73.0,163.17,2293,104,2067.0,2529,2784,1321.0,870,1457.0,1895,True,False,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
5.19,178.99,22648.24,6.32,326.47,404.56,18.84,89.91,3.77,1,2405,302.0,178.99,1892,972,1077.0,1388,3006,2903.0,1316,1459.0,1897,True,False,False,False,False,False,False,False,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
5.58,223.62,13289.2,7.7,368.9,375.28,20.22,104.58,4.04,1,1150,442.0,223.62,495,2148,2015.0,950,3165,3081.0,1772,1459.0,1898,False,False,False,False,False,True,False,False,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
6.79,197.3,22527.68,5.17,399.98,422.48,15.92,47.94,4.51,1,2740,1193.0,197.3,1871,326,2357.0,1652,2251,385.0,2470,1461.0,1899,True,True,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
6.86,179.07,27567.38,5.89,227.35,391.6,14.67,83.47,4.5,1,1189,1240.0,179.07,2487,656,20.0,1177,1808,2675.0,2461,1461.0,1900,True,True,False,False,True,True,False,False,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
7.57,213.43,11246.43,8.21,377.22,341.72,15.67,67.23,5.19,1,1577,1761.0,213.43,270,2519,2146.0,510,2171,1606.0,3091,1462.0,1901,False,True,False,False,False,True,False,True,False,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
5.62,226.99,27852.1,6.52,309.23,414.06,16.93,78.44,3.44,0,3068,465.0,226.99,2514,1132,648.0,1519,2570,2416.0,817,1463.0,1902,False,False,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
7.13,191.4,25227.55,6.61,319.25,419.3,12.87,78.47,4.51,1,2043,1456.0,191.4,2206,1198,879.0,1600,1117,2417.0,2468,1463.0,1903,True,True,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
7.82,157.18,23318.19,9.08,324.85,294.64,17.19,72.57,3.53,1,316,1937.0,157.18,1978,2936,1038.0,134,2630,2004.0,950,1464.0,1906,True,True,False,False,False,True,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
6.02,206.01,15157.27,7.58,307.7,431.78,14.22,53.32,4.43,1,727,655.0,206.01,752,2031,625.0,1787,1641,637.0,2370,1465.0,1908,False,False,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
6.48,177.29,16532.83,10.1,305.25,466.65,6.78,65.15,4.31,0,591,954.0,177.29,949,3189,577.0,2249,41,1448.0,2182,1465.0,1909,True,False,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
7.26,212.52,38713.11,5.84,262.1,332.43,14.1,70.3,4.85,0,1277,1540.0,212.52,3116,631,107.0,408,1584,1859.0,2839,1465.0,1910,False,True,False,False,False,True,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
5.57,189.7,11512.47,8.72,329.94,331.33,18.02,66.19,4.37,0,2218,440.0,189.7,293,2790,1175.0,395,2841,1531.0,2284,1465.0,1912,True,False,False,False,False,True,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
5.35,184.78,22274.37,9.73,319.03,492.14,11.89,87.3,2.95,0,503,352.0,184.78,1827,3106,872.0,2580,769,2836.0,326,1465.0,1913,True,False,False,False,False,False,False,False,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
8.39,215.3,27032.14,6.55,282.86,443.45,12.84,46.37,4.15,1,759,2262.0,215.3,2420,1158,248.0,1963,1104,334.0,1937,1466.0,1915,False,True,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
9.92,196.6,37215.23,7.41,247.93,522.55,5.51,77.83,3.39,1,1502,2670.0,196.6,3089,1887,55.0,2857,16,2375.0,752,1466.0,1916,True,False,False,False,True,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
5.23,176.71,27971.89,7.6,413.91,440.36,14.42,72.84,3.05,0,3116,316.0,176.71,2527,2043,2414.0,1919,1736,2033.0,396,1466.0,1917,True,False,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
7.62,202.72,44539.74,5.82,338.07,459.08,13.35,73.6,3.77,1,3173,1803.0,202.72,3226,615,1396.0,2157,1282,2089.0,1317,1467.0,1918,False,True,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
6.09,162.28,23567.13,7.7,372.84,387.97,13.66,75.27,4.17,0,2939,693.0,162.28,2004,2147,2080.0,1126,1397,2203.0,1976,1469.0,1922,True,False,False,False,False,True,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
4.89,272.92,15496.61,6.99,266.56,569.58,17.3,79.6,3.08,0,1771,214.0,272.92,803,1516,125.0,3127,2670,2485.0,424,1469.0,1923,False,False,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
7.31,244.84,22277.63,7.72,369.04,477.24,12.48,60.81,3.71,0,1835,1580.0,244.84,1828,2167,2019.0,2398,967,1101.0,1210,1469.0,1924,False,True,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
6.74,209.22,15488.96,7.45,351.05,408.85,13.92,70.21,4.96,1,1929,1152.0,209.22,800,1925,1696.0,1438,1503,1851.0,2942,1470.0,1926,False,True,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
7.93,224.72,27402.02,6.88,343.29,315.91,14.14,32.44,4.85,1,2024,2006.0,224.72,2468,1428,1522.0,264,1595,64.0,2840,1470.0,1928,False,True,False,False,False,True,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
5.98,258.95,27267.98,7.65,383.66,514.12,12.26,82.47,2.99,0,83,637.0,258.95,2449,2091,2220.0,2787,879,2632.0,361,1471.0,1933,False,False,False,False,False,False,False,False,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
9.31,163.93,39498.66,6.91,325.87,345.66,12.71,62.47,4.49,1,1141,2560.0,163.93,3148,1466,1058.0,560,1055,1229.0,2435,1471.0,1934,True,False,False,False,False,True,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
7.02,264.53,15978.36,10.96,262.06,412.71,5.32,76.02,4.97,1,333,1380.0,264.53,871,3243,106.0,1493,13,2254.0,2946,1472.0,1936,False,True,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
5.61,190.34,12308.23,8.55,311.68,399.61,18.52,67.23,3.75,0,2589,457.0,190.34,386,2719,693.0,1305,2952,1605.0,1280,1472.0,1938,True,False,False,False,False,True,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
8.75,148.39,22174.78,5.46,369.37,407.38,15.89,72.16,4.76,0,1050,2393.0,148.39,1814,438,2029.0,1428,2242,1982.0,2767,1473.0,1939,True,False,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
6.4,126.49,20115.73,7.76,427.38,435.28,11.88,53.66,4.45,0,2264,902.0,126.49,1511,2211,2461.0,1836,766,651.0,2391,1474.0,1940,True,False,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
9.06,155.36,15737.47,7.25,343.23,463.39,17.85,83.18,3.65,1,269,2501.0,155.36,828,1742,1519.0,2208,2803,2660.0,1111,1475.0,1942,True,False,False,False,False,False,False,False,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
2.69,151.78,30204.55,6.05,303.7,377.2,14.12,45.6,4.65,0,1231,15.0,151.78,2711,764,540.0,978,1592,304.0,2653,1475.0,1943,True,False,False,False,False,True,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
7.4,184.84,19797.11,8.42,387.19,428.41,13.14,62.34,3.95,0,3037,1651.0,184.84,1450,2652,2255.0,1732,1207,1219.0,1629,1476.0,1945,True,True,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
6.49,205.15,19821.34,6.34,298.38,482.6,12.16,89.48,4.91,0,2185,966.0,205.15,1453,991,451.0,2468,846,2890.0,2895,1476.0,1947,False,False,False,False,False,False,False,False,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
7.34,188.85,30042.93,7.47,309.61,465.5,11.05,47.18,3.74,0,2503,1595.0,188.85,2706,1939,657.0,2237,526,371.0,1264,1477.0,1948,True,True,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
6.8,239.06,7986.49,10.37,419.88,373.23,18.83,43.44,3.82,1,1107,1204.0,239.06,89,3210,2441.0,921,3004,253.0,1407,1478.0,1951,False,True,False,False,False,True,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
6.98,200.47,30862.78,6.2,391.67,422.49,9.07,48.25,5.44,0,1824,1353.0,200.47,2764,871,2297.0,1653,198,393.0,3184,1478.0,1952,False,True,False,False,False,False,False,True,False,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
9.01,167.92,34865.36,3.14,400.69,385.41,16.57,50.53,4.27,0,1776,2484.0,167.92,3003,31,2363.0,1092,2465,491.0,2117,1479.0,1956,True,False,False,True,False,True,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
7.69,230.34,7324.7,7.99,331.51,492.85,14.23,74.07,4.18,0,863,1834.0,230.34,68,2369,1213.0,2586,1643,2123.0,1985,1480.0,1958,False,True,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
6.47,176.74,30594.28,4.39,324.66,524.91,16.61,84.3,3.13,0,949,952.0,176.74,2745,147,1034.0,2876,2478,2714.0,460,1480.0,1960,True,False,False,False,False,False,False,False,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
9.93,208.49,19666.99,8.01,340.24,482.84,11.36,85.83,4.05,0,417,2675.0,208.49,1433,2378,1444.0,2472,614,2782.0,1780,1481.0,1961,False,False,False,False,False,False,False,False,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
6.17,138.51,21504.14,10.86,338.7,447.81,14.24,31.71,2.57,1,2369,757.0,138.51,1716,3239,1415.0,2035,1647,54.0,119,1482.0,1963,True,False,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
7.14,179.23,19862.81,8.11,337.95,364.52,17.38,88.36,3.77,1,1213,1464.0,179.23,1457,2456,1388.0,798,2690,2863.0,1321,1484.0,1966,True,True,False,False,False,True,False,False,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
9.88,208.91,14673.67,6.24,366.82,442.34,19.63,66.82,4.22,0,427,2663.0,208.91,677,913,1983.0,1947,3110,1578.0,2047,1484.0,1967,False,False,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
10.63,198.38,12958.75,7.14,322.62,522.03,16.72,71.78,3.72,0,886,2744.0,198.38,458,1645,971.0,2855,2515,1957.0,1236,1485.0,1968,True,False,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
6.96,212.76,29957.19,7.68,321.25,378.09,13.13,72.09,3.99,1,328,1334.0,212.76,2698,2123,928.0,988,1200,1978.0,1690,1485.0,1969,False,True,False,False,False,True,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
4.81,205.21,17650.41,8.12,350.49,414.03,11.0,47.4,5.19,0,235,198.0,205.21,1127,2465,1683.0,1518,512,375.0,3094,1487.0,1970,False,False,False,False,False,False,False,True,False,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
9.04,227.36,34353.84,5.57,231.05,421.66,16.33,92.64,3.71,1,2719,2493.0,227.36,2971,486,24.0,1637,2398,2969.0,1207,1488.0,1973,False,False,False,False,True,False,False,False,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
6.76,218.15,22540.78,7.2,304.68,382.5,18.84,53.82,3.64,1,1639,1167.0,218.15,1874,1693,565.0,1045,3005,659.0,1093,1488.0,1974,False,True,False,False,False,True,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
7.3,182.41,13706.19,5.89,300.61,424.65,18.06,73.84,5.06,1,1991,1569.0,182.41,560,658,490.0,1678,2849,2111.0,3001,1488.0,1975,True,True,False,False,False,False,False,True,False,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
9.16,195.42,16679.34,10.11,301.75,404.66,5.2,55.47,5.45,1,2414,2528.0,195.42,974,3190,508.0,1389,11,754.0,3188,1491.0,1981,True,False,False,False,False,False,False,True,False,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
4.24,134.89,29344.84,8.18,351.24,402.43,12.43,83.76,3.79,1,2798,105.0,134.89,2656,2500,1701.0,1352,953,2691.0,1353,1491.0,1982,True,False,False,False,False,False,False,False,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
5.17,205.52,12871.55,7.1,365.68,501.19,20.56,77.12,3.45,0,3038,300.0,205.52,447,1612,1958.0,2671,3185,2313.0,830,1492.0,1983,False,False,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
7.4,218.82,8136.07,6.29,310.76,518.73,15.19,50.84,4.88,0,2551,1656.0,218.82,99,944,676.0,2832,2005,507.0,2859,1493.0,1986,False,True,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
8.17,192.39,19808.54,6.96,377.7,503.52,13.78,59.54,3.99,0,1452,2154.0,192.39,1452,1497,2155.0,2694,1437,989.0,1686,1493.0,1987,True,True,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
7.54,192.23,24227.96,7.24,336.15,369.43,18.19,70.59,3.7,1,660,1751.0,192.23,2087,1734,1344.0,865,2878,1881.0,1205,1494.0,1988,True,True,False,False,False,True,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
7.96,276.73,17162.4,7.84,397.43,514.42,14.53,60.56,3.45,0,218,2027.0,276.73,1042,2264,2340.0,2788,1759,1084.0,836,1494.0,1989,False,True,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
9.81,139.12,16819.42,7.79,361.03,438.18,10.95,34.54,5.54,0,3049,2651.0,139.12,992,2228,1893.0,1895,501,92.0,3211,1494.0,1990,True,False,False,False,False,False,False,True,False,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
5.73,173.98,14304.76,5.34,369.15,471.68,16.42,58.16,5.1,1,2408,520.0,173.98,633,394,2021.0,2313,2425,899.0,3029,1495.0,1991,True,False,False,False,False,False,False,True,False,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
8.93,241.88,22821.25,8.55,367.98,380.2,10.86,75.86,4.6,0,161,2459.0,241.88,1910,2720,2004.0,1016,484,2244.0,2600,1495.0,1992,False,False,False,False,False,True,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
6.04,150.67,13593.6,6.46,401.74,392.21,19.83,43.56,4.91,1,1484,672.0,150.67,538,1075,2366.0,1184,3130,254.0,2898,1496.0,1994,True,False,False,False,False,True,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
6.58,203.41,22374.82,6.25,399.62,547.7,12.1,71.34,4.29,1,2442,1019.0,203.41,1841,918,2355.0,3025,835,1928.0,2157,1497.0,1997,False,True,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
6.13,141.49,9615.83,7.63,277.95,415.01,16.44,50.69,4.63,0,163,723.0,141.49,171,2071,202.0,1538,2427,499.0,2632,1497.0,1998,True,False,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
7.96,244.4,32405.41,3.32,307.64,433.91,16.25,67.68,3.96,0,2136,2025.0,244.4,2867,42,621.0,1817,2374,1645.0,1642,1498.0,2000,False,True,False,True,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
8.56,216.66,18337.46,8.29,311.33,390.94,17.14,39.78,3.69,0,1242,2326.0,216.66,1232,2571,685.0,1170,2622,161.0,1176,1498.0,2001,False,False,False,False,False,True,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
6.98,205.94,22685.68,5.93,304.05,441.77,13.52,77.98,4.93,0,2250,1346.0,205.94,1897,688,550.0,1939,1348,2389.0,2914,1499.0,2004,False,True,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
7.32,217.52,31903.4,9.87,376.94,425.91,8.99,69.51,3.51,0,79,1585.0,217.52,2829,3145,2140.0,1699,185,1802.0,917,1499.0,2005,False,True,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
8.94,215.67,56488.67,3.23,129.0,541.92,9.31,70.83,4.35,1,1554,2465.0,215.67,3274,35,1.0,2995,223,1898.0,2250,1499.0,2006,False,False,False,True,True,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
5.07,211.69,22781.36,5.33,317.1,483.44,14.5,77.21,4.36,1,1220,266.0,211.69,1906,390,820.0,2476,1748,2325.0,2263,1499.0,2007,False,False,False,False,False,False,False,True,True,1786,1328,2,89,58,1314,0,2512,2962,54.52,40.54,0.06,2.72,1.77,40.11,0.0,76.68,90.42
